Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Term,Mandiberg,Is Term,Original Sort Order,Check Fulltext,Type,Project,local_filename,special
2,"K Brown, E Mitchell",Feminist digital art history,2020,… Companion to Digital Humanities and Art …,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9780429505188-6/feminist-digital-art-history-kathryn-brown-elspeth-mitchell,"https://scholar.google.com/scholar?cites=15131524458998026513&as_sdt=2005&sciodt=0,5&hl=en",11,12/23/24 20:52,,10.4324/9780429505188-6,,,,,,,2,0.5,1,2,4,"… it is similar to Art + Feminism that describes itself as “a campaign improving coverage of gender, feminism, and the arts on Wikipedia.”By organizing edit-a-thons, Art + Feminism leads …",https://repository.lboro.ac.uk/articles/chapter/Feminist_digital_art_history/11974302/1/files/21999834.pdf,,Art+Feminism,TRUE,TRUE,11,,0,0,0
3,"M Tamani, M Mandiberg, J Mabey, S Evans",What We Talk About When We Talk About Community,2019,Wikipedia@ 20,assets.pubpub.org,https://assets.pubpub.org/9ocw670a/72fa41e0-94a0-4363-ab8a-a03b9f0c2ffc.pdf,"https://scholar.google.com/scholar?cites=15470743664426141062&as_sdt=2005&sciodt=0,5&hl=en",12,12/23/24 20:52,PDF,,,,,,,,3,0.6,1,4,5,"… debates on Wikipedia. But, as soon as we brought some people into this debate on Wikipedia, … to our method of communicating and organizing primarily off-Wiki.Up to that point, the vast …",https://assets.pubpub.org/9ocw670a/72fa41e0-94a0-4363-ab8a-a03b9f0c2ffc.pdf,,Art+Feminism,FALSE,FALSE,12,,0,0,0
2,A Washko,From webcams to Wikipedia,2016,There is an art &feminism online social movement …,academia.edu,https://www.academia.edu/download/53195718/Washko_ntik_webcams-wikipedia.pdf,"https://scholar.google.com/scholar?cites=11286118606327796055&as_sdt=2005&sciodt=0,5&hl=en",13,12/23/24 20:52,PDF,,,,,,,,2,0.25,2,1,8,"… , spread and execution of the Art+Feminism Wikipedia Edit-a-… on the Art+Feminism Wikipedia Edit-a-thon's own Wikipedia … backing actions like the feminist Wikipedia swarm edit. The …",https://www.academia.edu/download/53195718/Washko_ntik_webcams-wikipedia.pdf,,Art+Feminism,TRUE,TRUE,13,,0,Art+Feminism,A_Washko_From_webcams_to_Wikipedia.pdf
0,"TF TRIUMPH, KM HENZE",Women and Wikipedia,2017,Gender Issues and the Library: Case …,books.google.com,https://books.google.com/books?hl=en&lr=&id=RME8DwAAQBAJ&oi=fnd&pg=PA155&dq=%22art+feminism%22+wikipedia&ots=fHBH_cWVfX&sig=jlxTs8sI1Vy_BSnqplFGNr6ZDLo,,14,12/23/24 20:52,,,,,,,,,0,0,0,2,7,"… (Wikipedia “Welcome” 2015). At our Art+ Feminism edit-a-thon, our Wikipedia trainers were library science graduate students who had been working with the Wikipedia system for some …",,,Art+Feminism,TRUE,TRUE,14,,0,0,TF_TRIUMPH__KM_HENZE_Women_and_Wikipedia.pdf
46,"M Gauthier, K Sawchuk",Not notable enough: feminism and expertise in Wikipedia,2017,Communication and critical/cultural …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/14791420.2017.1386321?casa_token=VCiiqpFe6K0AAAAA:7wsjfbbGqlfNyxxMf7FeICPn4dT0FIkbPr3bMAM2G5tmLCBQKDNPhMTsVJGRShFAB1JjDQ6mBSFIRZc,"https://scholar.google.com/scholar?cites=243864895108598863&as_sdt=2005&sciodt=0,5&hl=en",15,12/23/24 20:52,,10.1080/14791420.2017.1386321,,,,,,,46,6.57,23,2,7,"… wiki-storms to edit Wikipedia.Footnote 3 Other on-the-ground organizations like Art + Feminism … to address the gender gap in Wikipedia, such as GLAM (a collaboration project between …",https://www.tandfonline.com/doi/pdf/10.1080/14791420.2017.1386321?casa_token=cqzBxXTdgCwAAAAA:PqMdi74noz2mZ3DyjXFhevdty98TWBe9YudRjMISm2Z40kBNKJk4sbMLrNdcJwgzbC4-6RyNtEWpQUU,,Art+Feminism,TRUE,TRUE,15,,0,0,M_Gauthier__K_Sawchuk_Not_notable_enough_feminism_and_expertise_in_Wikipedia.pdf
0,"M Murphy, E Perrill, A Gaal, C Kelly…","Editing Wikipedia, Discovering Inquiry: Collaboration in a Modern and Contemporary African Art History Course",2021,… : Journal of the Art …,journals.uchicago.edu,https://www.journals.uchicago.edu/doi/abs/10.1086/714390,,16,12/23/24 20:52,,10.1086/714390,,,,,,,0,0,0,5,3,"… Since its outset as a nonprofit organization that organizes and promotes Wiki edit-a-thons, Art+Feminism has been associated with art librarianship and critical discussions of bias and …",https://libres.uncg.edu/ir/uncg/f/E_Perrill_Editing_2021.pdf,,Art+Feminism,TRUE,TRUE,16,,0,0,0
4,C Baron,"From “Don't Use It” to “Let's Edit!” Using Wikipedia to Teach the ARLIS/NA Art, Architecture, and Design Information Competencies",2020,Art Documentation: Journal of the Art Libraries …,journals.uchicago.edu,https://www.journals.uchicago.edu/doi/abs/10.1086/711302,"https://scholar.google.com/scholar?cites=4480346194154075426&as_sdt=2005&sciodt=0,5&hl=en",17,12/23/24 20:52,,10.1086/711302,,,,,,,4,1,4,1,4,"… of the Art+Feminism Wikipedia Edit-a-thons, the author demonstrates how art librarians can build upon the success of these events and outreach initiatives to incorporate Wikipedia into …",https://ir.library.louisville.edu/cgi/viewcontent.cgi?article=1785&context=faculty,,Art+Feminism,TRUE,TRUE,17,,0,0,0
25,"R Farzan, S Savage, CF Saviaga",Bring on board new enthusiasts! A case study of impact of Wikipedia art+ feminism edit-a-thon events on newcomers,2016,Social Informatics,Springer,https://link.springer.com/chapter/10.1007/978-3-319-47880-7_2,"https://scholar.google.com/scholar?cites=9590888150161678378&as_sdt=2005&sciodt=0,5&hl=en",18,12/23/24 20:52,,10.1007/978-3-319-47880-7_2,,,,,,,25,3.13,8,3,8,… We present results of our multiple-source quantitative analysis of Wikipedia Art+Feminism edit-a-thon as a case of such events. The results of our analysis shows that such offline events …,https://saviaga.com/wp-content/uploads/2016/06/socinfo_ediathons.pdf,,Art+Feminism,TRUE,TRUE,18,,0,Art+Feminism,R_Farzan__S_Savage__CF_Saviaga_Bring_on_board_new_enthusiasts!_A_case_study_of_impact_of_Wikipedia_art+_feminism_edit-a-thon_events_on_newcomers.pdf
0,"S Evans, J Mabey, M Mandiberg, M Tamani",15 What We Talk About When We Talk About Community,2020,:: Wikipedia@ 20,assets.pubpub.org,https://assets.pubpub.org/i54kzals/2831dd59-419d-493e-b7fc-edb47726f443.pdf,,19,12/23/24 20:52,PDF,,,,,,,,0,0,0,4,4,"… debates on Wikipedia. But, as soon as we brought some people into this debate on Wikipedia, their … reflected in Wikipedia and for Wikipedia to more accurately represent our histories. …",https://assets.pubpub.org/i54kzals/2831dd59-419d-493e-b7fc-edb47726f443.pdf,,Art+Feminism,FALSE,FALSE,19,,0,0,0
0,M Burdick,Queering Digital Activisms,2022,Stories of Feminist Protest and Resistance: Digital …,books.google.com,https://books.google.com/books?hl=en&lr=&id=2pGhEAAAQBAJ&oi=fnd&pg=PA159&dq=%22art+feminism%22+wikipedia&ots=28UeYfs6ox&sig=n0PVYncDB5OFftUY-P7Vt1oCzQg,,20,12/23/24 20:52,,,,,,,,,0,0,0,1,2,"… there are many Wikipedia editing campaigns, for example AfroCrowd, a group seeking to increase the number of people of African descent in the Wikipedia community, Art+ Feminism is …",,,Art+Feminism,TRUE,TRUE,20,,0,0,M_Burdick_Queering_Digital_Activisms.pdf
0,C MEYER,"Uncovering Women's Stories: She Said, but Not According to Wikipedia",,Women Advancing Knowledge Equity,upload.wikimedia.org,https://upload.wikimedia.org/wikipedia/commons/7/78/Women_Advancing_Knowledge_Equity_%282023%29.pdf#page=37,,21,12/23/24 20:52,PDF,,,,,,,,0,0,0,1,,"… Wikipedia. Significant strides have been made, especially by WikiProjects like Women in Red, Art+ Feminism… In this chapter, I describe strategic ways of writing biographies on Wikipedia …",https://upload.wikimedia.org/wikipedia/commons/7/78/Women_Advancing_Knowledge_Equity_%282023%29.pdf#page=37,,Art+Feminism,TRUE,TRUE,21,,0,0,"C_MEYER_Uncovering_Womens_Stories_She_Said,_but_Not_According_to_Wikipedia.pdf"
1,M Guillen,"Don't Need You: Conceptual Art, Feminism, and their Discontents",2019,,search.proquest.com,https://search.proquest.com/openview/252d9f5eba568fbc5534dbc6909961c1/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=yVR0WZazI-oAAAAA:QoA185CxPT4l2p5R5kwNHms2PqNGkTtvtWYKRWwqm5lkhRhI-gwbVllxezNXUC3ltpl7o0RBfg,"https://scholar.google.com/scholar?cites=3520000705974724685&as_sdt=2005&sciodt=0,5&hl=en",22,12/23/24 20:52,BOOK,,,,,,,,1,0.2,1,1,5,"This dissertation examines the concurrent emergence of Conceptual Art and varied formations of the feminist movement, often referred to as Second-wave feminism, during the late 1960…",https://search.proquest.com/openview/252d9f5eba568fbc5534dbc6909961c1/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=yVR0WZazI-oAAAAA:QoA185CxPT4l2p5R5kwNHms2PqNGkTtvtWYKRWwqm5lkhRhI-gwbVllxezNXUC3ltpl7o0RBfg,,Art+Feminism,FALSE,FALSE,22,,0,0,0
0,K Barad,Iterative Pasts and Linked Futures: A Feminist Approach to Modeling Data in Archives and Collections of Artists' Publishing,,artic.edu,,https://www.artic.edu/pdf/static/download-collection.publications.digital-publications-sections.show-28.pdf,,23,12/23/24 20:52,PDF,,,,,,,,0,0,0,1,,"… critic of the biases within projects such as Wikipedia and Wikidata. In their keynote lecture “… structural biases are initiatives such as Art+Feminism, which involve community building …",https://www.artic.edu/pdf/static/download-collection.publications.digital-publications-sections.show-28.pdf,,Art+Feminism,TRUE,TRUE,23,,0,0,0
27,JC Edwards,Wiki women: Bringing women into Wikipedia through activism and pedagogy,2015,The History Teacher,JSTOR,https://www.jstor.org/stable/24810523,"https://scholar.google.com/scholar?cites=3808226324936105312&as_sdt=2005&sciodt=0,5&hl=en",24,12/23/24 20:52,,,,,,,,,27,3,27,1,9,"… display data mined from Wikipedia alongside search results; even if users do not click on the Wikipedia link, the page of results still confronts users with Wikipedia's content. 2 There is …",https://www.academia.edu/download/37657921/M15_Edwards.pdf,,Art+Feminism,TRUE,?,24,,mention,0,JC_Edwards_Wiki_women_Bringing_women_into_Wikipedia_through_activism_and_pedagogy.pdf
25,"I Langrock, S González-Bailón",The gender divide in Wikipedia: Quantifying and assessing the impact of two feminist interventions,2022,Journal of Communication,academic.oup.com,https://academic.oup.com/joc/article-abstract/72/3/297/6529454,"https://scholar.google.com/scholar?cites=7328438953260183617&as_sdt=2005&sciodt=0,5&hl=en",25,12/23/24 20:52,,,,,,,,,25,12.5,13,2,2,… Art+Feminism and 500 Women Scientists. These movements focus on adding content to Wikipedia … goals of adding women’s stories to Wikipedia: Do they manage to create content that …,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3739176,,Art+Feminism,TRUE,TRUE,25,,0,Art+Feminism,I_Langrock__S_González-Bailón_The_gender_divide_in_Wikipedia_Quantifying_and_assessing_the_impact_of_two_feminist_interventions.pdf
1,"T Sant, E Tabone",Naked data: curating Wikidata as an artistic medium to interpret prehistoric figurines,2023,International Journal of Performance Arts and …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/14794713.2023.2253335,"https://scholar.google.com/scholar?cites=17269936920740484231&as_sdt=2005&sciodt=0,5&hl=en",26,12/23/24 20:52,,10.1080/14794713.2023.2253335,,,,,,,1,1,1,2,1,"… initiative Art + Feminism, which primarily aims to address the gender gap on Wikipedia … Footnote 1 Tabone’s work in the 2020 Art + Feminism exhibition was her first exploration of …",https://www.tandfonline.com/doi/pdf/10.1080/14794713.2023.2253335,,Art+Feminism,TRUE,TRUE,26,,0,0,T_Sant__E_Tabone_Naked_data_curating_Wikidata_as_an_artistic_medium_to_interpret_prehistoric_figurines.pdf
0,M Sengul-Jones,Intervening in Wikipedia: Feminist inquiries and opportunities,2018,Feminist Interventions in Participatory Media,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9781351238984-2/intervening-wikipedia-monika-sengul-jones,,27,12/23/24 20:52,,10.4324/9781351238984-2,,,,,,,0,0,0,1,6,"… as a volunteer Wikipedia editor, researcher, and Wikipedia event … public library staff and Wikipedia by designing and delivering … AfroCROWD, Art + Feminism, Black Lunch Table, and …",https://monikasjones.com/wp-content/uploads/2019/07/feminist-interventions-wikipedia-chapter-participatory-media-monika-sengul-jones.pdf,,Art+Feminism,TRUE,TRUE,27,,0,0,0
0,"M Vetter, K Pettiway",Hacking Heteronormativity: Queer Feminist Media Praxis of Editorial Processes in Wikipedia,,mattvetter.net,,https://mattvetter.net/wp-content/uploads/2016/01/Vetter__Hacking-Heteronormativity_Writing_Sample.pdf,,28,12/23/24 20:52,PDF,,,,,,,,0,0,0,2,,"Abstract: Wikipedia’s overwhelming majority of male editors … , this project subverts Wikipedia’s heteronormativity and … media praxis “hacks” that disrupt Wikipedia spaces. In so doing, this …",https://mattvetter.net/wp-content/uploads/2016/01/Vetter__Hacking-Heteronormativity_Writing_Sample.pdf,,Art+Feminism,FALSE,FALSE,28,,0,0,0
0,"J Pasricha, AJE Fisher",Writing Women into Wikipedia,,Participatory Research and Inquiry,torrossa.com,https://www.torrossa.com/gs/resourceProxy?an=5018768&publisher=FZ7200#page=575,,29,12/23/24 20:52,,,,,,,,,0,0,0,2,,… 12 We looked at stub (short pages on Wikipedia) categories on Wikipedia which needed expansion and thus made lists for ourselves. Women in Red 13 and Art+ Feminism’s 14 lists …,,,Art+Feminism,TRUE,TRUE,29,,0,0,J_Pasricha__AJE_Fisher_Writing_Women_into_Wikipedia.pdf
13,"V Leonard, SE Bond","Advancing feminism online: Online tools, visibility, and women in classics",2019,Studies in late antiquity,online.ucpress.edu,https://online.ucpress.edu/SLA/article-abstract/3/1/4/83368,"https://scholar.google.com/scholar?cites=9787147636254805715&as_sdt=2005&sciodt=0,5&hl=en",30,12/23/24 20:52,,,,,,,,,13,2.6,7,2,5,… flow forward and backward is part of what allows Wikipedia to guide viewers to areas of interest. It is also one way that Wikipedia editing sessions can connect reference entries to actual …,https://works.hcommons.org/records/kt9kf-2g693/files/victoria-leonard-and-sarah-e.-bond-advancing-feminism-online-sla-2019.pdf,,Art+Feminism,FALSE,FALSE,30,,0,0,"V_Leonard__SE_Bond_Advancing_feminism_online_Online_tools,_visibility,_and_women_in_classics.pdf"
1,"M Mandiberg, D Sarıoğlu",Clowns in the visual artists: topic modeling Wikipedia and Wikidata,2022,… of the Art Libraries Society of …,journals.uchicago.edu,https://www.journals.uchicago.edu/doi/abs/10.1086/719999,"https://scholar.google.com/scholar?cites=8131448328395044585&as_sdt=2005&sciodt=0,5&hl=en",31,12/23/24 20:52,,10.1086/719999,,,,,,,1,0.5,1,2,2,"… Wikipedia, an area in which Art+Feminism and Black Lunch Table have been particularly active. Art+Feminism … , and the arts, beginning with Wikipedia; one of the authors of this article (…",,,Art+Feminism,FALSE,TRUE,31,,0,0,0
1,C Korsmeyer,Wild effervescences: a retrospective look at feminist art,2018,Anales de Historia del Arte,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/bcaf/a0de72d7f3e95e09b0be4947efb5bec6849f.pdf,"https://scholar.google.com/scholar?cites=582226976170927875&as_sdt=2005&sciodt=0,5&hl=en",32,12/23/24 20:52,PDF,,,,,,,,1,0.17,1,1,6,"… In 2017, Wikipedia added entries for over 6,500 women artists … in what they termed the Art+Feminism Wikipedia Edit-a-Thon4… Narrowing gender gap, Wikipedia Edit-a-Thon writes 6,500 …",https://pdfs.semanticscholar.org/bcaf/a0de72d7f3e95e09b0be4947efb5bec6849f.pdf,,Art+Feminism,TRUE,TRUE,32,,0,0,0
0,D Alemany,Making women's history matter: Female presence in and through Wikipedia,2017,,rua.ua.es,https://rua.ua.es/dspace/handle/10045/68854,,33,12/23/24 20:52,,,,,,,,,0,0,0,1,7,"… of Wikipedia exists among others, ie racial bias, social bias. The purpose of this article is to explore the gender gap (aka gender bias) of Wikipedia … “2017 Art+Feminism Wikipedia Edita-…",https://rua.ua.es/dspace/bitstream/10045/68854/1/2017_Alemany_etal_Making-womens-history-matter.pdf,,Art+Feminism,TRUE,TRUE,33,,0,0,0
1,"L Easa, J Stager",Public Feminism in Times of Crisis: From Sappho's Fragments to Viral Hashtags,2022,,books.google.com,https://books.google.com/books?hl=en&lr=&id=CJp8EAAAQBAJ&oi=fnd&pg=PP1&dq=%22art+feminism%22+wikipedia&ots=bW16UUqYgX&sig=kTHiRj1aJxcEpZLQyRcYNMfMLOI,"https://scholar.google.com/scholar?cites=425449124257196279&as_sdt=2005&sciodt=0,5&hl=en",34,12/23/24 20:52,BOOK,,,,,,,,1,0.5,1,2,2,"… the citational risk of forgetting meaningful voices from the past—or those from the present that are not as publicly accessible as, for example, the uneven gender distribution of Wikipedia …",,,Art+Feminism,FALSE,FALSE,34,,0,0,0
0,K Deepwell,"Corrections, interrogations and politics of local/global exchanges in feminist art criticism",2024,Revista do Instituto de Estudos Brasileiros,SciELO Brasil,https://www.scielo.br/j/rieb/a/VtmC6xhFznsLTwSLhFSDDSp/,,35,12/23/24 20:52,HTML,,,,,,,,0,0,0,1,1,"… Art+Feminism’s interventions on Wikipedia all attest). This trope to explain “greatness” for a few, as a substitute for the actual cultural absence of women, is even more prevalent in neo-…",https://www.scielo.br/j/rieb/a/VtmC6xhFznsLTwSLhFSDDSp/,,Art+Feminism,TRUE,TRUE,35,,0,0,0
6,"J Jiang, MA Vetter",Writing Against the 'Epistemology of Deceit'on Wikipedia: A Feminist New Materialist Perspective Towards Critical Media Literacy and Wikipedia-Based Education,2021,The Epistemology of Deceit in a Postdigital Era …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-72154-1_9,"https://scholar.google.com/scholar?cites=2336138764845757850&as_sdt=2005&sciodt=0,5&hl=en",36,12/23/24 20:52,,10.1007/978-3-030-72154-1_9,,,,,,,6,2,3,2,3,… to edit and contributing to Wikipedia. This specific event was further specialized in that we were working with the organization Art+Feminism to consciously engage representation of …,https://mattvetter.net/wp-content/uploads/2021/08/Jiang-Vetter_Writing-Against-the-Epistemology-of-Deceit-in-Wikipedia.pdf,,Art+Feminism,TRUE,TRUE,36,,0,0,0
0,D Robb,Exploring Imbalances on Wikipedia Through Archival Creation Theories,2024,The iJournal: Student Journal of the Faculty of …,theijournal.ca,https://theijournal.ca/index.php/ijournal/article/view/44532,,37,12/23/24 20:52,,,,,,,,,0,0,0,1,1,"… Art+Feminism, an organization with a mission “to build a community of activists committed to closing information gaps,” starts with Wikipedia (Art+Feminism, nd). Its vision is to welcome …",https://theijournal.ca/index.php/ijournal/article/download/44532/33510,,Art+Feminism,TRUE,TRUE,37,,0,0,0
